================ Training Loss (Thu Aug 21 08:19:35 2025) ================
================ Training Loss (Thu Aug 21 08:19:35 2025) ================
[Rank 0] (epoch: 17, iters: 124, time: 0.701, data: 0.002) , D_A: 0.317, G_A: 0.224, cycle_A: 0.206, idt_A: 0.046, D_B: 0.166, G_B: 0.249, cycle_B: 0.113, idt_B: 0.104

[Rank 0] (epoch: 17, iters: 224, time: 0.827, data: 0.002) , D_A: 0.171, G_A: 0.205, cycle_A: 0.107, idt_A: 0.090, D_B: 0.116, G_B: 0.647, cycle_B: 0.265, idt_B: 0.049

[Rank 0] (epoch: 17, iters: 324, time: 0.711, data: 0.002) , D_A: 0.444, G_A: 0.104, cycle_A: 0.088, idt_A: 0.133, D_B: 0.328, G_B: 0.368, cycle_B: 0.148, idt_B: 0.038

[Rank 0] (epoch: 17, iters: 424, time: 0.704, data: 0.002) , D_A: 0.316, G_A: 0.239, cycle_A: 0.153, idt_A: 0.057, D_B: 0.203, G_B: 0.289, cycle_B: 0.126, idt_B: 0.066

[Rank 0] (epoch: 17, iters: 524, time: 0.703, data: 0.002) , D_A: 0.151, G_A: 0.519, cycle_A: 0.085, idt_A: 0.064, D_B: 0.330, G_B: 0.410, cycle_B: 0.176, idt_B: 0.037

[Rank 0] (epoch: 17, iters: 624, time: 0.697, data: 0.002) , D_A: 0.115, G_A: 0.308, cycle_A: 0.078, idt_A: 0.274, D_B: 0.151, G_B: 0.444, cycle_B: 0.559, idt_B: 0.031

[Rank 0] (epoch: 18, iters: 63, time: 0.702, data: 0.002) , D_A: 0.181, G_A: 0.260, cycle_A: 0.226, idt_A: 0.073, D_B: 0.320, G_B: 0.182, cycle_B: 0.170, idt_B: 0.109

[Rank 0] (epoch: 18, iters: 163, time: 0.707, data: 0.002) , D_A: 0.199, G_A: 0.236, cycle_A: 0.099, idt_A: 0.080, D_B: 0.168, G_B: 0.220, cycle_B: 0.210, idt_B: 0.043

[Rank 0] (epoch: 18, iters: 263, time: 0.693, data: 0.002) , D_A: 0.263, G_A: 0.474, cycle_A: 0.176, idt_A: 0.064, D_B: 0.146, G_B: 0.272, cycle_B: 0.141, idt_B: 0.076

[Rank 0] (epoch: 18, iters: 363, time: 0.823, data: 0.002) , D_A: 0.123, G_A: 0.377, cycle_A: 0.102, idt_A: 0.102, D_B: 0.231, G_B: 0.300, cycle_B: 0.214, idt_B: 0.053

[Rank 0] (epoch: 18, iters: 463, time: 0.693, data: 0.002) , D_A: 0.420, G_A: 0.246, cycle_A: 0.140, idt_A: 0.063, D_B: 0.211, G_B: 0.543, cycle_B: 0.107, idt_B: 0.061

[Rank 0] (epoch: 18, iters: 563, time: 0.708, data: 0.002) , D_A: 0.272, G_A: 0.410, cycle_A: 0.036, idt_A: 0.078, D_B: 0.271, G_B: 0.270, cycle_B: 0.179, idt_B: 0.015

